student_id,school,sex,age,address,famsize,pstatus,parent_education,mjob,fjob,subject,studytime,study_time_category,failures,absences,attendance_rate,g1,g2,g3,average_grade,final_grade,pass_fail,performance_category,grade_improvement,risk_status
STU-B25B0B8A,GP,F,16,U,GT3,A,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,2,97.85,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-A9D0EC5B,GP,F,16,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,4,95.7,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-A209EC8B,GP,F,16,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,1,<2 hours,0,2,97.85,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-2DCA2DBA,GP,F,17,R,GT3,T,Higher Education,teacher,other,Portuguese,3,5 to 10 hours,0,0,100.0,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-2E15ECC6,GP,F,19,U,GT3,T,Secondary Education,other,other,Portuguese,4,>10 hours,0,4,95.7,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-94376763,GP,M,17,U,LE3,T,Higher Education,services,other,Portuguese,2,2 to 5 hours,0,15,83.87,13,12,12,12.33,12,Pass,Satisfactory,-1,Medium Risk
STU-F1AC58BF,GP,F,16,U,GT3,A,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-03C760E9,GP,M,18,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,10,89.25,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-8AEA16C1,GP,F,17,R,LE3,T,Higher Education,services,other,Portuguese,1,<2 hours,0,6,93.55,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-A0CB416D,GP,F,17,U,LE3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,14,16,15,15.0,15,Pass,Good,1,Low Risk
STU-0298B413,GP,F,17,U,GT3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,16,82.8,11,9,10,10.0,10,Pass,Satisfactory,-1,Medium Risk
STU-C5AA3FF9,GP,M,18,U,LE3,T,Secondary Education,services,health,Portuguese,2,2 to 5 hours,0,10,89.25,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-AFAE430B,GP,F,17,U,GT3,T,Secondary Education,at_home,other,Portuguese,1,<2 hours,0,4,95.7,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-5E06A373,GP,F,17,U,GT3,T,5th to 9th grade,at_home,at_home,Portuguese,3,5 to 10 hours,0,0,100.0,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-DDFFE179,GP,F,17,R,GT3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,0,0,100.0,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-952AD2DE,GP,F,17,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,3,5 to 10 hours,0,12,87.1,12,12,12,12.0,12,Pass,Satisfactory,0,Medium Risk
STU-606A0FF9,GP,F,16,U,GT3,T,Secondary Education,services,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,13,13,14,13.33,14,Pass,Good,1,Low Risk
STU-B77CE589,GP,M,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,3,9,90.32,10,9,10,9.67,10,Pass,Satisfactory,0,Medium Risk
STU-F782029E,GP,F,16,U,GT3,T,Higher Education,teacher,services,Portuguese,3,5 to 10 hours,0,4,95.7,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-BFAD3F0C,GP,F,18,R,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,8,8,8,8.0,8,Fail,At-Risk,0,Medium Risk
STU-ACF9A61B,GP,F,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,17,18,17,17.33,17,Pass,Distinction,0,Low Risk
STU-03EBED53,GP,M,17,U,LE3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,11,11,10.67,11,Pass,Satisfactory,1,Low Risk
STU-1CA24876,GP,M,18,U,LE3,T,5th to 9th grade,at_home,other,Portuguese,2,2 to 5 hours,0,2,97.85,9,10,11,10.0,11,Pass,Satisfactory,2,Low Risk
STU-8E2F6D85,GP,F,17,U,GT3,A,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,15,15,16,15.33,16,Pass,Distinction,1,Low Risk
STU-AD672812,GP,F,17,U,LE3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,12,12,12.67,12,Pass,Satisfactory,-2,Low Risk
STU-B31BF7A8,GP,M,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-6239E0AA,GP,M,17,U,GT3,T,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-A384DF3F,GP,M,16,U,GT3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,13,14,13.33,14,Pass,Good,1,Low Risk
STU-C0906E54,GP,M,16,U,LE3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,2,97.85,9,9,9,9.0,9,Fail,At-Risk,0,Medium Risk
STU-7C5275E4,GP,M,16,U,GT3,T,Secondary Education,at_home,other,Portuguese,3,5 to 10 hours,0,0,100.0,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-399BD0DC,GP,M,17,U,LE3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-EEE66B23,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,4,95.7,9,10,10,9.67,10,Pass,Satisfactory,1,Low Risk
STU-01490824,GP,F,16,U,GT3,A,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-72DD8E6B,GP,F,18,U,LE3,A,Higher Education,services,other,Portuguese,2,2 to 5 hours,1,18,80.65,10,10,10,10.0,10,Pass,Satisfactory,0,Medium Risk
STU-86199ADA,GP,F,18,U,LE3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,1,16,82.8,9,8,10,9.0,10,Pass,Satisfactory,1,Medium Risk
STU-AD844083,GP,F,18,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,1,14,84.95,8,7,7,7.33,7,Fail,At-Risk,-1,High Risk
STU-11DB36E9,GP,M,18,U,GT3,T,5th to 9th grade,other,at_home,Portuguese,1,<2 hours,1,26,72.04,7,8,8,7.67,8,Fail,At-Risk,1,High Risk
STU-20D8D327,GP,M,17,U,GT3,T,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,6,93.55,10,8,9,9.0,9,Fail,At-Risk,-1,Medium Risk
STU-49D51390,GP,F,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-17E7181C,GP,F,17,U,LE3,T,Primary (4th grade),at_home,at_home,Portuguese,3,5 to 10 hours,0,10,89.25,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-239D2E0B,GP,F,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,4,95.7,12,11,11,11.33,11,Pass,Satisfactory,-1,Low Risk
STU-FD414DCB,GP,F,17,R,GT3,T,5th to 9th grade,at_home,services,Portuguese,2,2 to 5 hours,0,2,97.85,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-63C63F20,GP,F,17,R,LE3,A,Higher Education,other,other,Portuguese,1,<2 hours,1,14,84.95,9,9,8,8.67,8,Fail,At-Risk,-1,High Risk
STU-D0C0FB9C,GP,M,18,U,GT3,T,5th to 9th grade,other,services,Portuguese,2,2 to 5 hours,0,16,82.8,8,7,8,7.67,8,Fail,At-Risk,0,High Risk
STU-85DCA321,GP,F,17,U,LE3,A,5th to 9th grade,other,other,Portuguese,1,<2 hours,1,8,91.4,11,9,10,10.0,10,Pass,Satisfactory,-1,Medium Risk
STU-5BE9B4F0,GP,F,17,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,3,5 to 10 hours,0,4,95.7,15,14,15,14.67,15,Pass,Good,0,Low Risk
STU-CBE2D635,GP,F,17,U,LE3,A,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,4,95.7,15,14,14,14.33,14,Pass,Good,-1,Low Risk
STU-384A4DC6,GP,M,17,U,LE3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,8,91.4,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-C6493C68,GP,M,17,R,LE3,A,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-5D622B00,GP,M,16,U,LE3,T,Higher Education,teacher,other,Portuguese,1,<2 hours,0,7,92.47,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-8ADF8E42,GP,F,17,U,GT3,T,Higher Education,teacher,services,Portuguese,2,2 to 5 hours,0,2,97.85,11,11,12,11.33,12,Pass,Satisfactory,1,Low Risk
STU-2066BAC3,GP,M,17,R,GT3,T,Primary (4th grade),other,other,Portuguese,3,5 to 10 hours,0,2,97.85,13,14,15,14.0,15,Pass,Good,2,Low Risk
STU-9B9DBF20,GP,F,17,U,GT3,T,Secondary Education,services,other,Portuguese,3,5 to 10 hours,0,10,89.25,11,11,11,11.0,11,Pass,Satisfactory,0,Low Risk
STU-11FFB57A,GP,F,17,U,GT3,T,Primary (4th grade),at_home,other,Portuguese,2,2 to 5 hours,0,10,89.25,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-D47BC8C3,GP,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,3,5 to 10 hours,0,10,89.25,12,10,11,11.0,11,Pass,Satisfactory,-1,Low Risk
STU-55CBB3CD,GP,M,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,7,92.47,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-D5DDCD52,GP,F,17,U,GT3,T,Primary (4th grade),other,services,Portuguese,2,2 to 5 hours,0,4,95.7,11,10,11,10.67,11,Pass,Satisfactory,0,Low Risk
STU-90A8CAE5,GP,M,17,U,GT3,T,Secondary Education,other,other,Portuguese,1,<2 hours,0,2,97.85,9,12,13,11.33,13,Pass,Satisfactory,4,Low Risk
STU-13A3D4D6,GP,M,22,U,GT3,T,Secondary Education,services,services,Portuguese,1,<2 hours,3,12,87.1,7,8,5,6.67,5,Fail,At-Risk,-2,High Risk
STU-F5A769BC,GP,M,18,R,LE3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,8,91.4,10,9,10,9.67,10,Pass,Satisfactory,0,Low Risk
STU-1942A5DD,GP,M,16,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,11,12,11,11.33,11,Pass,Satisfactory,0,Low Risk
STU-D1D91C87,GP,M,18,U,GT3,T,Secondary Education,services,other,Portuguese,1,<2 hours,0,8,91.4,7,8,7,7.33,7,Fail,At-Risk,0,Medium Risk
STU-B6D3191C,GP,M,16,U,GT3,T,Secondary Education,at_home,other,Portuguese,2,2 to 5 hours,1,4,95.7,9,11,10,10.0,10,Pass,Satisfactory,1,Medium Risk
STU-0A169768,GP,M,18,U,GT3,T,5th to 9th grade,services,services,Portuguese,1,<2 hours,2,4,95.7,7,8,6,7.0,6,Fail,At-Risk,-1,High Risk
STU-2506154C,GP,M,16,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,2,97.85,14,13,12,13.0,12,Pass,Satisfactory,-2,Low Risk
STU-7877D315,GP,M,17,R,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,0,100.0,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-AF2BAA0C,GP,M,17,U,LE3,T,Primary (4th grade),health,other,Portuguese,1,<2 hours,1,0,100.0,9,10,10,9.67,10,Pass,Satisfactory,1,Medium Risk
STU-D58D207B,GP,F,18,U,LE3,A,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-B7D2C986,GP,F,17,U,LE3,T,Higher Education,teacher,services,Portuguese,4,>10 hours,0,2,97.85,14,15,17,15.33,17,Pass,Distinction,3,Low Risk
STU-9954BC01,GP,F,19,U,GT3,T,5th to 9th grade,services,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-22EA2ABB,GP,M,18,U,LE3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,1,4,95.7,11,10,11,10.67,11,Pass,Satisfactory,0,Medium Risk
STU-5E2556E5,GP,F,17,R,GT3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-B563DD6A,GP,F,18,U,LE3,T,Primary (4th grade),other,at_home,Portuguese,3,5 to 10 hours,0,4,95.7,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-5FFA7709,GP,F,18,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,11,11,13,11.67,13,Pass,Satisfactory,2,Low Risk
STU-B9EFB0DE,GP,M,19,U,LE3,A,Higher Education,services,at_home,Portuguese,2,2 to 5 hours,0,4,95.7,11,13,14,12.67,14,Pass,Good,3,Low Risk
STU-17D92758,GP,M,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-88BD4735,GP,M,17,R,GT3,T,5th to 9th grade,other,services,Portuguese,1,<2 hours,0,0,100.0,9,10,10,9.67,10,Pass,Satisfactory,1,Low Risk
STU-F341E88E,GP,F,17,U,LE3,T,5th to 9th grade,services,services,Portuguese,4,>10 hours,0,2,97.85,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-02615315,GP,F,20,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,8,91.4,10,12,12,11.33,12,Pass,Satisfactory,2,Low Risk
STU-5032226C,GP,F,18,U,GT3,T,Higher Education,services,other,Portuguese,2,2 to 5 hours,0,2,97.85,15,15,15,15.0,15,Pass,Good,0,Low Risk
STU-729F8030,GP,M,18,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,2,97.85,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-9AA0DF8E,GP,M,18,R,GT3,T,Secondary Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-8420A4D7,GP,F,17,U,GT3,T,Secondary Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,15,12,13,13.33,13,Pass,Satisfactory,-2,Low Risk
STU-939050D8,GP,F,18,U,GT3,T,5th to 9th grade,at_home,services,Portuguese,3,5 to 10 hours,0,0,100.0,11,12,13,12.0,13,Pass,Satisfactory,2,Low Risk
STU-0E548630,GP,M,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,8,91.4,8,8,9,8.33,9,Fail,At-Risk,1,Medium Risk
STU-663B05F4,GP,M,18,R,LE3,A,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,6,93.55,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-83C293F0,GP,M,17,U,GT3,T,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,0,100.0,11,11,14,12.0,14,Pass,Good,3,Low Risk
STU-C6BC5A32,GP,F,18,R,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,8,91.4,10,11,12,11.0,12,Pass,Satisfactory,2,Low Risk
STU-6225567B,GP,M,18,U,GT3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,4,95.7,10,12,14,12.0,14,Pass,Good,4,Low Risk
STU-2ACF751E,GP,F,18,R,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,12,87.1,8,9,10,9.0,10,Pass,Satisfactory,2,Medium Risk
STU-40EBB74A,GP,F,19,U,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,16,82.8,11,12,12,11.67,12,Pass,Satisfactory,1,Medium Risk
STU-B2DFBB62,GP,F,18,U,GT3,T,Secondary Education,other,services,Portuguese,4,>10 hours,0,10,89.25,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-77569D3A,GP,F,18,U,LE3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,2,97.85,13,13,13,13.0,13,Pass,Satisfactory,0,Low Risk
STU-EC7CDC45,GP,M,17,R,GT3,T,5th to 9th grade,at_home,at_home,Portuguese,2,2 to 5 hours,0,2,97.85,16,17,18,17.0,18,Pass,Distinction,2,Low Risk
STU-59987E38,GP,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,8,91.4,14,14,15,14.33,15,Pass,Good,1,Low Risk
STU-F8A5F432,GP,F,17,U,GT3,T,Higher Education,at_home,health,Portuguese,2,2 to 5 hours,0,6,93.55,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-1239B6F2,GP,F,17,U,LE3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,6,93.55,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-868C470A,GP,F,18,R,GT3,A,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,15,83.87,12,9,10,10.33,10,Pass,Satisfactory,-2,Medium Risk
STU-C1BB86AE,GP,M,18,U,GT3,T,Higher Education,teacher,services,Portuguese,1,<2 hours,0,6,93.55,11,12,12,11.67,12,Pass,Satisfactory,1,Low Risk
STU-AFFE5E56,GP,F,18,U,GT3,T,Higher Education,health,health,Portuguese,2,2 to 5 hours,1,2,97.85,14,12,13,13.0,13,Pass,Satisfactory,-1,Medium Risk
STU-98611A09,GP,F,17,U,GT3,T,5th to 9th grade,other,services,Portuguese,3,5 to 10 hours,0,8,91.4,13,15,15,14.33,15,Pass,Good,2,Low Risk
STU-4851F48F,GP,F,19,R,GT3,T,Secondary Education,services,services,Portuguese,2,2 to 5 hours,1,0,100.0,9,8,10,9.0,10,Pass,Satisfactory,1,Medium Risk
STU-33DA4042,GP,M,18,U,LE3,T,Higher Education,teacher,services,Portuguese,1,<2 hours,0,0,100.0,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-F2F16061,GP,M,18,U,GT3,T,5th to 9th grade,at_home,other,Portuguese,1,<2 hours,0,10,89.25,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-D9731AC3,GP,M,17,U,LE3,A,Higher Education,services,other,Portuguese,1,<2 hours,0,22,76.34,11,11,10,10.67,10,Pass,Satisfactory,-1,Medium Risk
STU-CF0BFA6F,GP,M,17,U,LE3,A,Secondary Education,teacher,services,Portuguese,1,<2 hours,0,18,80.65,13,13,13,13.0,13,Pass,Satisfactory,0,Medium Risk
STU-B5995CD1,GP,F,18,R,LE3,T,Primary (4th grade),at_home,other,Portuguese,4,>10 hours,0,2,97.85,17,17,18,17.33,18,Pass,Distinction,1,Low Risk
STU-E99A0A05,GP,F,18,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-7681CF07,GP,F,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,12,87.1,12,12,14,12.67,14,Pass,Good,2,Medium Risk
STU-306CA010,GP,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,10,89.25,12,13,14,13.0,14,Pass,Good,2,Low Risk
STU-3E0DD1D5,GP,M,17,U,GT3,T,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,12,12.0,12,Pass,Satisfactory,0,Low Risk
STU-DA6D3B87,GP,F,18,U,GT3,T,5th to 9th grade,at_home,at_home,Portuguese,3,5 to 10 hours,0,0,100.0,18,18,18,18.0,18,Pass,Distinction,0,Low Risk
STU-166D1425,GP,F,17,U,GT3,T,Primary (4th grade),services,teacher,Portuguese,3,5 to 10 hours,0,0,100.0,13,13,14,13.33,14,Pass,Good,1,Low Risk
STU-DC6B1F4F,GP,M,18,U,GT3,T,5th to 9th grade,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-2DDE1326,GP,M,18,U,LE3,A,Higher Education,teacher,teacher,Portuguese,2,2 to 5 hours,0,0,100.0,17,17,17,17.0,17,Pass,Distinction,0,Low Risk
STU-DB53C071,GP,M,18,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,2,97.85,15,16,16,15.67,16,Pass,Distinction,1,Low Risk
STU-E810C8F8,GP,F,17,U,GT3,T,Higher Education,health,services,Portuguese,3,5 to 10 hours,0,0,100.0,17,18,18,17.67,18,Pass,Distinction,1,Low Risk
STU-D2DBCC0A,GP,F,17,R,LE3,T,Secondary Education,services,other,Portuguese,4,>10 hours,0,0,100.0,18,19,19,18.67,19,Pass,Distinction,1,Low Risk
STU-33295AD4,GP,M,18,R,LE3,T,Secondary Education,services,other,Portuguese,3,5 to 10 hours,0,0,100.0,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-3B408F4C,GP,M,17,U,GT3,T,Secondary Education,health,other,Portuguese,1,<2 hours,0,0,100.0,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-E553DB82,GP,F,19,U,GT3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,2,97.85,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
STU-E55D0EBF,GP,F,18,U,LE3,T,Higher Education,other,other,Portuguese,2,2 to 5 hours,0,0,100.0,13,14,14,13.67,14,Pass,Good,1,Low Risk
STU-02538BD8,GP,F,18,U,GT3,T,Higher Education,other,other,Portuguese,4,>10 hours,0,0,100.0,16,17,17,16.67,17,Pass,Distinction,1,Low Risk
STU-5C28817B,GP,M,18,U,LE3,T,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,0,100.0,18,18,17,17.67,17,Pass,Distinction,-1,Low Risk
STU-07E38447,GP,F,18,U,LE3,A,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,0,100.0,14,15,15,14.67,15,Pass,Good,1,Low Risk
STU-4140EDDD,GP,M,17,U,LE3,T,Higher Education,other,teacher,Portuguese,1,<2 hours,0,0,100.0,12,13,13,12.67,13,Pass,Satisfactory,1,Low Risk
STU-461043E7,GP,F,17,R,GT3,T,Higher Education,services,services,Portuguese,3,5 to 10 hours,0,0,100.0,7,7,8,7.33,8,Fail,At-Risk,1,Medium Risk
STU-22B7FA9B,GP,F,17,U,GT3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,0,100.0,16,16,16,16.0,16,Pass,Distinction,0,Low Risk
STU-52B3F146,GP,F,17,U,GT3,T,Secondary Education,health,health,Portuguese,4,>10 hours,0,0,100.0,18,18,18,18.0,18,Pass,Distinction,0,Low Risk
STU-AC0A48D6,GP,M,19,R,LE3,T,5th to 9th grade,at_home,services,Portuguese,3,5 to 10 hours,1,0,100.0,9,10,11,10.0,11,Pass,Satisfactory,2,Medium Risk
STU-71A1F5C2,GP,M,20,U,GT3,A,Secondary Education,services,other,Portuguese,1,<2 hours,2,0,100.0,14,15,15,14.67,15,Pass,Good,1,Medium Risk
STU-E7D1A49D,GP,M,19,R,GT3,T,Secondary Education,other,services,Portuguese,2,2 to 5 hours,0,0,100.0,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-F8277073,GP,F,18,U,GT3,T,Higher Education,other,teacher,Portuguese,2,2 to 5 hours,0,2,97.85,10,10,11,10.33,11,Pass,Satisfactory,1,Low Risk
STU-94E39F61,GP,F,18,U,GT3,T,5th to 9th grade,services,other,Portuguese,2,2 to 5 hours,0,2,97.85,12,12,15,13.0,15,Pass,Good,3,Low Risk
STU-05FD959E,GP,F,17,U,GT3,T,Secondary Education,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-4FB07A05,GP,F,17,R,GT3,T,Higher Education,teacher,teacher,Portuguese,1,<2 hours,0,2,97.85,15,16,17,16.0,17,Pass,Distinction,2,Low Risk
STU-DD8DF6E2,GP,F,18,U,GT3,T,Higher Education,other,other,Portuguese,3,5 to 10 hours,0,2,97.85,14,15,17,15.33,17,Pass,Distinction,3,Low Risk
STU-734355E2,GP,F,18,U,LE3,T,Higher Education,health,services,Portuguese,1,<2 hours,0,8,91.4,12,12,15,13.0,15,Pass,Good,3,Low Risk
STU-AA3A7090,GP,F,17,R,GT3,T,Higher Education,at_home,services,Portuguese,3,5 to 10 hours,0,2,97.85,15,15,17,15.67,17,Pass,Distinction,2,Low Risk
STU-1474FDBD,GP,F,18,U,GT3,T,Secondary Education,at_home,other,Portuguese,2,2 to 5 hours,0,8,91.4,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-E992517F,GP,M,19,U,GT3,T,Higher Education,health,other,Portuguese,2,2 to 5 hours,0,9,90.32,11,10,10,10.33,10,Pass,Satisfactory,-1,Low Risk
STU-5B44A9D3,GP,F,18,U,GT3,T,Higher Education,teacher,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,11,13,12.0,13,Pass,Satisfactory,1,Low Risk
STU-0320C003,GP,F,18,U,GT3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,4,95.7,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-69307B4A,GP,F,17,U,GT3,T,Higher Education,health,health,Portuguese,1,<2 hours,0,2,97.85,14,15,17,15.33,17,Pass,Distinction,3,Low Risk
STU-DE2ACAEE,GP,F,17,U,GT3,A,Higher Education,services,services,Portuguese,2,2 to 5 hours,0,14,84.95,15,14,17,15.33,17,Pass,Distinction,2,Medium Risk
STU-C46B1609,GP,F,17,U,LE3,A,Secondary Education,services,other,Portuguese,2,2 to 5 hours,0,0,100.0,12,12,13,12.33,13,Pass,Satisfactory,1,Low Risk
STU-ED831F38,GP,F,17,U,LE3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,2,97.85,11,12,14,12.33,14,Pass,Good,3,Low Risk
STU-265C110E,GP,M,18,U,LE3,T,Higher Education,other,other,Portuguese,1,<2 hours,0,2,97.85,8,9,11,9.33,11,Pass,Satisfactory,3,Low Risk
STU-65703DF3,GP,F,19,U,GT3,T,Primary (4th grade),other,other,Portuguese,3,5 to 10 hours,0,12,87.1,10,10,11,10.33,11,Pass,Satisfactory,1,Medium Risk
STU-A0976536,GP,F,19,U,LE3,A,Primary (4th grade),other,other,Portuguese,2,2 to 5 hours,2,2,97.85,8,8,9,8.33,9,Fail,At-Risk,1,High Risk
STU-796A09C0,GP,F,18,U,GT3,T,5th to 9th grade,other,other,Portuguese,1,<2 hours,0,2,97.85,10,10,10,10.0,10,Pass,Satisfactory,0,Low Risk
STU-5A229EF5,GP,F,17,U,GT3,T,5th to 9th grade,other,other,Portuguese,2,2 to 5 hours,0,4,95.7,14,13,13,13.33,13,Pass,Satisfactory,-1,Low Risk
