student_id,subject,studytime,study_time_category,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,attendance_rate,g1,g2,g3
STU-B41C341C,Portuguese,1,<2 hours,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,100.0,11,10,10
STU-DF76F2BF,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,97.85,10,9,10
STU-DF3DFD1C,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,100.0,15,15,15
STU-45E8C5A5,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,93.55,15,14,15
STU-CFE96450,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,8,91.4,10,11,12
STU-6EDD3247,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,100.0,10,9,12
STU-2DDFB354,Portuguese,4,>10 hours,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,93.55,14,13,14
STU-904B8855,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,8,91.4,11,13,14
STU-32AC7410,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,100.0,12,13,15
STU-0638F977,Portuguese,4,>10 hours,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,4,95.7,14,14,15
STU-6DF9BB94,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,100.0,14,14,16
STU-CD81E3F8,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,93.55,16,16,17
STU-21DAB688,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,80.65,10,12,14
STU-732F6983,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,100.0,11,12,14
STU-70C171D3,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,95.7,14,16,17
STU-3F9ADA08,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,95.7,15,14,17
STU-51027C17,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,100.0,14,13,14
STU-18F11CAF,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,100.0,11,12,13
STU-018130B7,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,89.25,12,15,15
STU-56BC7B44,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,95.7,12,16,16
STU-444618D6,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,82.8,10,11,11
STU-4AABC67D,Portuguese,1,<2 hours,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,93.55,10,13,13
STU-F7289B8A,Portuguese,3,5 to 10 hours,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,100.0,9,12,12
STU-EB0FB275,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,88.17,9,11,12
STU-8EDE5BB6,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,90.32,13,14,15
STU-779DE84C,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,100.0,13,17,17
STU-35378DB8,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,97.85,12,15,15
STU-B7E2FA44,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,100.0,14,17,17
STU-D0168012,Portuguese,2,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,77.42,9,10,10
STU-729F0FE8,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,91.4,11,15,15
STU-B7A13DE6,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,94.62,9,10,11
STU-6BB212A4,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,89.25,16,18,18
STU-6B2A4A12,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,94.62,14,17,17
STU-EB8FDD92,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,86.02,13,14,14
STU-DBAFA35C,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,89.25,7,11,11
STU-CF21692E,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,89.25,14,17,17
STU-E68AA01E,Portuguese,1,<2 hours,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,94.62,8,10,10
STU-BA407181,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,95.7,10,13,13
STU-3D74E024,Portuguese,1,<2 hours,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,88.17,10,11,11
STU-B9F6153F,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,100.0,12,12,12
STU-B994B8F8,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,93.55,10,10,10
STU-D584C567,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,95.7,10,10,11
STU-2EFC7C13,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,100.0,16,17,17
STU-CA6DB392,Portuguese,1,<2 hours,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,100.0,6,8,9
STU-0D29ACE6,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,94.62,10,11,11
STU-EF9CE1E9,Portuguese,3,5 to 10 hours,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,100.0,10,11,11
STU-C7925316,Portuguese,2,2 to 5 hours,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,100.0,10,10,10
STU-B873EF38,Portuguese,1,<2 hours,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,100.0,6,6,7
STU-8FDA26FD,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,100.0,13,14,14
STU-B6595762,Portuguese,4,>10 hours,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,95.7,10,9,11
STU-85CB0B70,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,100.0,10,10,10
STU-9D5086D0,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,95.7,6,7,8
STU-24817F4F,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,100.0,12,11,12
STU-0138C512,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,97.85,10,11,12
STU-7C076817,Portuguese,1,<2 hours,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,100.0,14,16,16
STU-E7EEA036,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,100.0,7,0,0
STU-436FB92E,Portuguese,2,2 to 5 hours,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,95.7,8,9,9
STU-AC17C12B,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,100.0,12,13,14
STU-1843ACC9,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,95.7,9,10,11
STU-D7E269E2,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,91.4,7,9,9
STU-2FC18DC6,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,100.0,11,11,11
STU-447A2FD5,Portuguese,1,<2 hours,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,91.4,8,10,9
STU-9324F5A8,Portuguese,3,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,93.55,16,16,17
STU-3F252A0B,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,96.77,11,13,13
STU-EB871326,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,97.85,15,15,15
STU-157F0787,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,100.0,10,11,11
STU-CDFC84CC,Portuguese,3,5 to 10 hours,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,100.0,10,8,8
STU-8549017C,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,100.0,9,10,9
STU-BE625528,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,100.0,13,14,15
STU-76521A69,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,95.7,10,11,11
STU-C22EBB74,Portuguese,4,>10 hours,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,100.0,13,10,13
STU-7DBAAD61,Portuguese,3,5 to 10 hours,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,97.85,10,9,10
STU-2EE22B8A,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,98.92,11,10,11
STU-B36D67C7,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,100.0,13,12,14
STU-7BE533FA,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,100.0,13,14,14
STU-81FA5228,Portuguese,3,5 to 10 hours,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,97.85,14,11,12
STU-E1DC7CDD,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,93.55,11,11,11
STU-03CF678A,Portuguese,2,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,90.32,9,8,8
STU-E934E2BE,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,100.0,10,9,11
STU-8160969F,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,98.92,14,13,14
STU-1DC34200,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,98.92,13,12,13
STU-0209E917,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,100.0,13,12,13
STU-3571D449,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,95.7,13,12,12
STU-FAFE17A5,Portuguese,2,2 to 5 hours,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,97.85,12,11,12
STU-79E49F84,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,100.0,14,14,16
STU-9219CB18,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,95.7,10,8,10
STU-62B79FAE,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,97.85,10,11,11
STU-9BBCFDB0,Portuguese,3,5 to 10 hours,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,100.0,12,13,14
STU-4514A1B9,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,97.85,10,8,8
STU-D20414C0,Portuguese,1,<2 hours,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,88.17,12,10,11
STU-0D566072,Portuguese,2,2 to 5 hours,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,100.0,7,7,8
STU-78EF6D94,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,95.7,9,9,10
STU-E93A2B85,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,100.0,9,9,10
STU-6C286211,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,97.85,9,10,11
STU-4D200D13,Portuguese,1,<2 hours,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,100.0,9,10,9
STU-5F670B53,Portuguese,1,<2 hours,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,93.55,7,7,8
STU-5D9072D7,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,100.0,11,10,11
STU-BDA4BEC1,Portuguese,1,<2 hours,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,98.92,9,10,10
STU-580CE59D,Portuguese,3,5 to 10 hours,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,93.55,7,9,10
STU-E42AF51B,Portuguese,3,5 to 10 hours,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,93.55,7,9,9
STU-7EEFAF9D,Portuguese,1,<2 hours,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,100.0,8,9,10
STU-DAA46F94,Portuguese,1,<2 hours,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,95.7,9,11,10
STU-A9E6CB46,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,87.1,7,8,9
STU-BBE60AC9,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,97.85,8,10,10
STU-D9DFF858,Portuguese,1,<2 hours,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,94.62,9,9,10
STU-82AFF7BA,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,100.0,8,9,9
STU-68C738CA,Portuguese,1,<2 hours,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,100.0,14,13,13
STU-34F6B20D,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,97.85,14,14,14
STU-DB2F25A3,Portuguese,4,>10 hours,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,100.0,10,11,10
STU-B9DED09A,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,100.0,14,13,14
STU-64DF58A0,Portuguese,1,<2 hours,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,100.0,17,16,16
STU-16B51A22,Portuguese,1,<2 hours,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,87.1,6,7,7
STU-7CFBF951,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,91.4,14,12,13
STU-AE51895D,Portuguese,4,>10 hours,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,97.85,10,8,9
STU-9EEF833D,Portuguese,4,>10 hours,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,100.0,14,14,14
STU-268B85CE,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,100.0,12,13,13
STU-250663B9,Portuguese,1,<2 hours,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,100.0,11,11,11
STU-812E7002,Portuguese,2,2 to 5 hours,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,91.4,11,9,10
STU-DFCB0802,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,100.0,11,11,10
STU-15058A7B,Portuguese,1,<2 hours,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,100.0,10,9,9
STU-640F0E5A,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,100.0,16,17,18
STU-28887303,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,100.0,15,17,17
STU-19F7B23F,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,98.92,11,9,10
STU-B1BF1E1F,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,90.32,7,7,7
STU-ACEA39F2,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,100.0,8,6,8
STU-30DBE9A6,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,97.85,7,6,7
STU-1F3D2C70,Portuguese,2,2 to 5 hours,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,91.4,9,8,10
STU-04EED6FE,Portuguese,2,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,100.0,14,16,16
STU-C86E0A3A,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,100.0,14,14,15
STU-535B04CA,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,91.4,8,5,8
STU-B47C2670,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,100.0,8,7,0
STU-AAF0E6C1,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,93.55,6,8,8
STU-02EAF67D,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,100.0,8,10,10
STU-274DFEB7,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,95.7,8,8,8
STU-87DF454F,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,97.85,5,6,6
STU-AEFA37D8,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,97.85,7,9,8
STU-6398DE35,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,100.0,15,14,16
STU-92C4B18E,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,98.92,13,14,14
STU-34BAAB81,Portuguese,3,5 to 10 hours,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,100.0,10,9,10
STU-E705E896,Portuguese,1,<2 hours,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,94.62,9,9,9
STU-CF91ABC8,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,98.92,11,11,11
STU-C339223C,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,91.4,7,10,9
STU-F58FE4FC,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,100.0,10,10,10
STU-3F44C94B,Portuguese,2,2 to 5 hours,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,97.85,9,7,8
STU-0ED8FF15,Portuguese,2,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,100.0,14,15,16
STU-1A1B22A5,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,100.0,11,12,12
STU-C1D171B9,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,88.17,9,11,10
STU-5DE1A056,Portuguese,4,>10 hours,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,91.4,13,14,14
STU-EFE40CED,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,88.17,12,13,12
STU-F492E836,Portuguese,3,5 to 10 hours,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,97.85,11,11,11
STU-09444AC0,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,91.4,9,10,10
STU-9FEF2670,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,94.62,9,11,11
STU-60B96BEA,Portuguese,2,2 to 5 hours,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,100.0,11,9,11
STU-A3548CD3,Portuguese,3,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,98.92,10,11,12
STU-B4551B6B,Portuguese,1,<2 hours,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,97.85,9,9,8
STU-8071193F,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,97.85,12,11,12
STU-6763F4BA,Portuguese,2,2 to 5 hours,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,91.4,8,9,8
STU-AA98CDC3,Portuguese,2,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,100.0,13,15,16
STU-84F84FC1,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,100.0,10,11,11
STU-4467A8AC,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,97.85,11,10,11
STU-97C36D85,Portuguese,2,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,100.0,17,18,18
STU-1CEEE517,Portuguese,2,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,100.0,12,13,13
STU-4FBD7927,Portuguese,2,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,100.0,13,14,13
STU-7FF83C1B,Portuguese,2,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,97.85,9,9,10
STU-D3E0EA2C,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,95.7,11,11,12
STU-1D868300,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,96.77,10,11,10
STU-847F9AC4,Portuguese,3,5 to 10 hours,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,94.62,13,14,13
STU-7AB450F2,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,95.7,9,10,11
STU-AEF028CF,Portuguese,2,2 to 5 hours,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,97.85,7,9,10
STU-F4C32F36,Portuguese,1,<2 hours,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,100.0,8,13,10
STU-C21AB088,Portuguese,1,<2 hours,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,100.0,12,12,13
STU-A5B64220,Portuguese,1,<2 hours,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,100.0,10,9,10
STU-23DBAE70,Portuguese,2,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,93.55,10,9,10
STU-854F9550,Portuguese,2,2 to 5 hours,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,100.0,11,13,12
STU-9E67A8BE,Portuguese,1,<2 hours,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,100.0,7,0,0
STU-3C629DC8,Portuguese,1,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,97.85,11,9,10
STU-9C432817,Portuguese,1,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,100.0,10,10,9
STU-5C5D7991,Portuguese,1,<2 hours,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,97.85,9,7,9
STU-5313A3E8,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,100.0,4,0,0
STU-9747277A,Portuguese,1,<2 hours,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,95.7,6,11,9
STU-05D87EBE,Portuguese,2,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,90.32,4,8,8
STU-053D05C3,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,93.55,7,8,8
STU-1CA4436A,Portuguese,1,<2 hours,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,95.7,8,9,9
STU-5E2B4E67,Portuguese,2,2 to 5 hours,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,91.4,5,5,7
STU-77BC2052,Portuguese,1,<2 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,90.32,7,9,10
STU-784F5418,Portuguese,1,<2 hours,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,87.1,8,11,10
STU-80AB0632,Portuguese,1,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,91.4,10,11,10
STU-0686CB8F,Portuguese,1,<2 hours,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,91.4,9,10,11
STU-9F297993,Portuguese,2,2 to 5 hours,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,91.4,10,9,11
STU-84F79B9A,Portuguese,2,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,95.7,8,9,10
STU-B10FDE2C,Portuguese,1,<2 hours,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,100.0,9,10,9
STU-D3220DD4,Portuguese,1,<2 hours,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,95.7,8,9,10
STU-7CDB5286,Portuguese,2,2 to 5 hours,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,97.85,6,8,8
STU-9A93F702,Portuguese,1,<2 hours,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,100.0,6,8,7
STU-5861B90C,Portuguese,1,<2 hours,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,100.0,8,6,0
